timestamp,model_type,seed,dataset,z_dim,z_dim_effective,kappa_clip,kappa_temp,epoch,accept_rate_mean,attempts_mean,attempts_p90,attempts_max,kappa_obs_mean,kappa_obs_p90,kappa_obs_max,accept_est_from_attempts,accept_gap,train_epoch_seconds,train_seconds_per_batch,recon loss,KL,KL_per_dim,ELBO,LL,Delta_sigmoid,Delta_logits,Delta_sig_median,Delta_sig_p90,spread_proxy_mean,corr_delta_spread_sigmoid
2026-01-17T15:54:28,vmf,0,fashionmnist,20,21,100,1.0,12,0.7773287481528439,1.291111407249467,1.390625,1.5625,89.63821001195195,100.0,100.0,0.7745265004902719,0.002802247662571977,3.379896375000044,0.0036033010394456756,235.36954969661252,16.177263351003077,0.7703458738572894,-251.5468130476156,-245.68715439328722,0.04523144289851189,1.2350050210952759,0.04349435865879059,0.05864764004945755,87.48297119140625,0.19824297499957713
2026-01-17T15:54:32,vmf,0,fashionmnist,20,21,100,1.0,13,0.7804920979727267,1.2857142857142858,1.390625,1.5625,90.14606072399408,100.0,100.0,0.7777777777777777,0.0027143201949489937,3.305212499999925,0.0035236807036246537,234.87593535405057,16.38603050693585,0.7802871669969452,-251.2619658609864,-245.19442214479872,0.04469810053706169,1.2574315071105957,0.04449014365673065,0.05544964224100113,89.26597595214844,0.3204596713599985
2026-01-17T15:54:36,vmf,0,fashionmnist,20,21,100,1.0,14,0.7786088030067974,1.2887293443496801,1.390625,1.59375,90.8349223838432,100.0,100.0,0.7759581205971693,0.002650682409628069,3.32555391599999,0.0035453666481876224,233.80391863197278,16.515190756245023,0.7864376550592868,-250.3191093882178,-244.81199995879155,0.04512472450733185,1.2604241371154785,0.04321517050266266,0.05747247114777565,90.571533203125,0.3312746368678791
2026-01-17T15:54:40,vmf,0,fashionmnist,20,21,100,1.0,15,0.7762599552356763,1.292627265458422,1.390625,1.578125,91.22601681121631,100.0,100.0,0.7736182167295971,0.002641738506079183,3.2438150420002785,0.0034582249914715123,234.0729658770713,16.35711004779597,0.7789100022759986,-250.43007592486728,-244.78179018057077,0.04612039402127266,1.2793012857437134,0.044686391949653625,0.060462310910224915,89.22561645507812,0.2334181222114653
2026-01-17T15:54:45,vmf,0,fashionmnist,20,21,100,1.0,16,0.7745867208775022,1.295259195095949,1.390625,1.546875,91.89447989392636,100.0,100.0,0.7720462466401738,0.002540474237328394,3.261415500000112,0.0034769888059702687,232.5130562751916,16.638759928903763,0.7923219013763697,-249.15181620409535,-243.86357631804836,0.045058123767375946,1.3318085670471191,0.042551446706056595,0.05855022743344307,91.8809814453125,0.2969970179625134
2026-01-17T15:54:49,vmf,0,fashionmnist,20,21,100,1.0,17,0.7746385222283937,1.2956090085287846,1.390625,1.578125,92.50118568762025,100.0,100.0,0.7718377947491579,0.002800727479235765,3.2727418330000546,0.00348906378784654,232.182275759946,16.804465409297094,0.8002126385379569,-248.9867411692431,-243.4335747008111,0.045451439917087555,1.3638230562210083,0.04355957731604576,0.061501581221818924,93.67900085449219,0.18388058584331726
2026-01-17T15:54:53,vmf,0,fashionmnist,20,21,100,1.0,18,0.7758989521987162,1.2935934168443497,1.390625,1.59375,93.09043470272886,100.0,100.0,0.7730404213399951,0.00285853085872112,3.282542542000101,0.003499512304904159,231.6934286712841,16.60850612373109,0.7908812439871947,-248.30193479501517,-243.2288419881444,0.045500002801418304,1.3695919513702393,0.044197581708431244,0.06066109240055084,91.41087341308594,0.2087122109002214
2026-01-17T15:54:57,vmf,0,fashionmnist,20,21,100,1.0,19,0.773978554298987,1.2963919243070363,1.390625,1.703125,93.58520641204899,100.0,100.0,0.7713716672020559,0.002606887096931132,3.3161059579997527,0.0035352941982939794,231.51349907164362,16.725129619525497,0.7964347437869284,-248.2386286911691,-243.02332874468178,0.04659249261021614,1.4113833904266357,0.044418055564165115,0.06386830657720566,92.55723571777344,0.19671259389078322
2026-01-17T15:55:01,vmf,0,fashionmnist,20,21,100,1.0,20,0.7743529118002608,1.2959088486140724,1.40625,1.5625,94.21864600273084,100.0,100.0,0.7716592112705024,0.0026937005297583694,3.2868939159998263,0.003504151296375081,231.0785315446793,16.66759308736036,0.7936949089219218,-247.74612463203965,-242.68950084516197,0.04552897438406944,1.4288177490234375,0.045693814754486084,0.058763276785612106,91.89213562011719,0.17269538890247138
2026-01-17T15:55:05,vmf,1,fashionmnist,20,21,50,1.0,1,0.9255072589565894,1.084021855010661,1.171875,1.296875,29.519245216841384,38.615105882382345,50.0,0.9224906263445817,0.003016632612007686,3.4152184160002435,0.00364095779957382,271.5009198036923,10.362445053780915,0.49344976446575783,-281.8633648574732,-271.23677986290807,0.052521318197250366,0.7654188871383667,0.05088996887207031,0.07465715706348419,44.392391204833984,-0.20550419795098376
